@RELATION weatherData

@ATTRIBUTE 'season' {autumn, winter, spring, summer}
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
autumn,'12:00',13.6,758.6,75,0.9,positive
autumn,'09:00',12.3,757.7,86,0.9,negative
autumn,'06:00',12.2,756.4,89,0.9,negative
autumn,'03:00',12.6,754.9,93,?,negative
autumn,'00:00',17.8,752.7,70,?,positive
autumn,'21:00',18.1,753.4,69,0,positive
autumn,'18:00',19.6,754.3,64,0,positive
autumn,'15:00',19.7,755.0,61,?,positive
autumn,'12:00',16.8,756.0,72,?,positive
autumn,'09:00',13.4,756.6,78,0,positive
autumn,'06:00',13.7,757.1,75,0,positive
autumn,'03:00',14.1,758.0,78,?,positive
autumn,'00:00',15.1,758.3,75,?,positive
autumn,'21:00',16.8,759.2,72,0,positive
autumn,'18:00',18.5,759.3,67,0,positive
autumn,'15:00',18.4,759.8,69,?,positive
autumn,'12:00',17.4,760.6,71,?,positive
autumn,'09:00',14.3,760.3,85,0,negative
autumn,'06:00',13.6,759.4,86,0,negative
autumn,'03:00',14.9,758.4,76,?,positive
autumn,'00:00',15.3,758.1,72,?,positive
autumn,'21:00',15.6,758.4,67,0,positive
autumn,'18:00',16.7,758.6,64,0,positive
autumn,'15:00',16.4,759.2,68,?,positive
autumn,'12:00',14.8,759.4,74,?,positive
autumn,'09:00',13.6,758.9,79,0,positive
autumn,'06:00',12.5,758.7,85,0,negative
autumn,'03:00',11.6,758.3,88,?,negative
autumn,'00:00',13.4,757.6,83,?,negative
autumn,'21:00',15.0,757.2,69,0,positive
autumn,'18:00',16.7,756.8,58,0,positive
autumn,'15:00',15.8,756.3,59,?,positive
autumn,'12:00',14.2,755.3,67,?,positive
autumn,'09:00',11.6,753.6,83,0,negative
autumn,'06:00',11.7,751.9,94,0,negative
autumn,'03:00',12.7,750.7,91,?,negative
autumn,'00:00',12.6,749.7,93,?,negative
autumn,'21:00',13.3,749.6,92,0.1,negative
autumn,'18:00',14.1,749.3,87,0.1,negative
autumn,'15:00',14.1,749.2,81,?,negative
autumn,'12:00',13.3,749.0,81,?,negative
autumn,'09:00',12.3,749.2,85,0.3,negative
autumn,'06:00',12.1,749.6,87,0.3,negative
autumn,'03:00',12.2,750.8,82,?,negative
autumn,'00:00',12.3,751.8,82,?,negative
autumn,'21:00',12.4,753.0,84,0,negative
autumn,'18:00',15.1,753.4,65,0,positive
autumn,'15:00',14.3,754.7,72,?,positive
autumn,'12:00',13.0,756.1,80,?,positive
autumn,'09:00',12.0,756.6,88,0.1,negative
autumn,'06:00',11.7,757.4,90,0.1,negative
autumn,'03:00',11.8,757.8,78,?,positive
autumn,'00:00',12.5,757.7,78,?,positive
autumn,'21:00',13.6,757.6,73,?,positive
autumn,'18:00',14.2,757.0,75,?,positive
autumn,'15:00',15.0,757.0,80,?,positive
autumn,'12:00',15.5,756.6,79,?,positive
autumn,'09:00',14.0,755.6,89,15,negative
autumn,'06:00',13.8,754.1,93,15,negative
autumn,'03:00',15.3,753.3,94,?,negative
autumn,'00:00',17.8,753.1,95,?,negative
autumn,'21:00',21.7,751.9,66,0,positive
autumn,'18:00',24.6,751.6,54,?,positive
autumn,'15:00',25.1,752.4,54,?,positive
autumn,'12:00',22.0,753.3,66,?,positive
autumn,'09:00',15.4,754.4,88,0,negative
autumn,'06:00',14.4,754.8,94,0,negative
autumn,'03:00',14.6,755.6,94,?,negative
autumn,'00:00',15.6,756.2,89,?,negative
autumn,'21:00',16.8,756.8,80,1,positive
autumn,'18:00',19.7,757.4,70,1,positive
autumn,'15:00',20.0,758.4,61,?,positive
autumn,'12:00',17.4,759.5,65,?,positive
autumn,'09:00',12.3,760.7,78,0,positive
autumn,'06:00',11.2,761.6,84,0,negative
autumn,'03:00',11.5,762.5,88,?,negative
autumn,'00:00',13.5,763.0,75,?,positive
autumn,'21:00',13.7,763.4,71,0,positive
autumn,'18:00',13.8,763.7,67,0,positive
autumn,'15:00',14.6,764.0,59,?,positive
autumn,'12:00',13.9,764.0,67,?,positive
autumn,'09:00',10.9,763.4,91,0,negative
autumn,'06:00',6.0,762.6,94,?,negative
autumn,'03:00',7.5,761.6,84,?,negative
autumn,'00:00',9.1,760.6,70,?,positive
autumn,'21:00',10.9,759.3,62,0.8,positive
autumn,'18:00',13.3,757.6,60,2,positive
autumn,'15:00',15.3,756.5,46,?,positive
autumn,'12:00',12.4,754.7,61,?,positive
autumn,'09:00',9.0,751.8,90,1,negative
autumn,'06:00',7.0,749.2,93,2,negative
autumn,'03:00',7.1,747.0,90,?,negative
autumn,'00:00',8.1,746.2,86,?,negative
autumn,'21:00',8.4,746.2,86,2,negative
autumn,'18:00',12.5,746.7,64,0,positive
autumn,'15:00',13.4,747.6,58,?,positive
autumn,'12:00',12.0,748.5,63,?,positive
autumn,'09:00',9.4,748.4,84,8,negative
autumn,'06:00',7.8,748.1,94,12,negative
autumn,'03:00',8.2,747.5,95,?,negative
autumn,'00:00',8.4,747.0,95,?,negative
autumn,'21:00',9.0,748.0,96,8,negative
autumn,'18:00',10.7,749.2,86,6,negative
autumn,'15:00',10.3,750.7,83,?,negative
autumn,'12:00',11.0,751.4,78,?,positive
autumn,'09:00',10.6,751.7,89,7,negative
autumn,'06:00',10.0,752.9,90,5,negative
autumn,'03:00',11.1,752.9,86,?,negative
autumn,'00:00',11.3,753.1,86,?,negative
autumn,'21:00',12.6,753.2,72,5,positive
autumn,'18:00',14.8,753.2,66,5,positive
autumn,'15:00',14.4,753.1,63,?,positive
autumn,'12:00',13.2,753.0,89,?,negative
autumn,'09:00',?,752.9,?,4,?
autumn,'06:00',12.6,752.8,93,5,negative
autumn,'03:00',13.1,752.8,92,?,negative
autumn,'00:00',13.2,752.1,92,?,negative
autumn,'21:00',14.6,751.7,86,1,negative
autumn,'18:00',17.1,751.5,75,0.4,positive
autumn,'15:00',18.4,751.2,60,?,positive
autumn,'12:00',18.0,751.2,73,?,positive
autumn,'09:00',14.8,751.7,88,0.3,negative
autumn,'06:00',14.1,753.1,85,0.3,negative
autumn,'03:00',14.2,754.9,78,?,positive
autumn,'00:00',13.2,756.7,78,?,positive
autumn,'21:00',14.2,757.6,83,0,negative
autumn,'18:00',16.4,758.3,65,0,positive
autumn,'15:00',17.1,758.6,65,?,positive
autumn,'12:00',15.0,758.4,74,?,positive
autumn,'09:00',13.6,757.9,85,0.1,negative
autumn,'06:00',12.8,757.3,91,0.1,negative
autumn,'03:00',13.0,757.0,96,?,negative
autumn,'00:00',15.1,756.5,93,?,negative
autumn,'21:00',15.5,756.8,91,1,negative
autumn,'18:00',15.7,757.4,99,1,negative
autumn,'15:00',15.7,758.3,94,?,negative
autumn,'12:00',15.7,758.8,91,?,negative
autumn,'09:00',15.1,759.5,93,0.6,negative
autumn,'06:00',14.4,760.1,92,1,negative
autumn,'03:00',13.4,760.6,92,?,negative
autumn,'00:00',14.5,760.8,85,?,negative
autumn,'21:00',15.5,760.7,80,12,positive
autumn,'18:00',15.0,759.8,89,25,negative
autumn,'15:00',14.9,759.4,93,?,negative
autumn,'12:00',12.9,759.8,94,?,negative
autumn,'09:00',10.6,760.7,94,20,negative
autumn,'03:00',10.4,765.4,87,?,negative
autumn,'00:00',12.9,767.0,62,?,positive
autumn,'21:00',13.0,768.0,62,0,positive
autumn,'18:00',13.5,768.8,52,0,positive
autumn,'15:00',13.8,769.4,52,?,positive
autumn,'12:00',12.1,770.2,55,?,positive
autumn,'09:00',9.2,770.3,68,0,positive
autumn,'06:00',6.4,770.0,83,0,negative
autumn,'03:00',8.8,769.6,66,?,positive
autumn,'00:00',9.2,769.0,70,?,positive
summer,'21:00',10.9,768.9,59,?,positive
summer,'18:00',13.2,768.6,48,?,positive
summer,'15:00',14.3,768.1,51,?,positive
summer,'12:00',12.9,768.5,62,?,positive
summer,'09:00',11.2,768.4,71,?,positive
summer,'06:00',8.6,768.4,93,?,negative
summer,'03:00',9.7,768.1,88,?,negative
summer,'00:00',11.8,767.8,81,?,negative
summer,'21:00',13.0,767.6,62,?,positive
summer,'18:00',16.5,767.2,54,?,positive
summer,'15:00',17.1,767.2,53,?,positive
summer,'12:00',16.5,767.5,59,?,positive
summer,'09:00',14.1,767.3,77,?,positive
summer,'06:00',10.2,766.8,94,?,negative
summer,'03:00',12.2,766.1,88,?,negative
summer,'00:00',13.2,765.7,88,?,negative
summer,'21:00',14.1,765.1,80,0.3,positive
summer,'18:00',15.7,764.2,70,?,positive
summer,'15:00',16.5,763.8,74,?,positive
summer,'12:00',15.5,763.4,88,?,negative
summer,'09:00',15.3,762.6,88,0.4,negative
summer,'06:00',14.5,761.8,91,?,negative
summer,'03:00',14.7,761.0,90,?,negative
summer,'00:00',13.5,760.6,89,?,negative
summer,'21:00',15.7,760.1,76,?,positive
summer,'18:00',17.0,759.1,70,?,positive
summer,'15:00',17.2,758.3,76,?,positive
summer,'12:00',17.7,757.3,64,?,positive
summer,'09:00',16.9,756.1,80,?,positive
summer,'06:00',14.2,754.7,92,?,negative
summer,'03:00',14.5,754.3,91,?,negative
summer,'00:00',15.5,753.8,89,?,negative
summer,'21:00',16.1,753.4,79,0.8,positive
summer,'18:00',18.8,753.2,58,?,positive
summer,'15:00',19.1,752.7,69,?,positive
summer,'12:00',16.1,752.7,90,?,negative
summer,'09:00',14.6,752.8,91,26,negative
summer,'06:00',14.3,754.5,92,?,negative
summer,'03:00',15.4,755.7,88,?,negative
summer,'00:00',15.6,756.8,86,?,negative
summer,'21:00',16.6,757.5,81,?,negative
summer,'18:00',20.0,757.4,59,?,positive
summer,'15:00',18.1,757.5,73,?,positive
summer,'12:00',16.4,757.5,82,?,negative
summer,'09:00',13.8,756.8,94,?,negative
summer,'06:00',13.0,755.8,96,?,negative
summer,'03:00',13.4,755.2,96,?,negative
summer,'00:00',15.0,754.8,93,?,negative
summer,'21:00',15.5,754.5,93,7,negative
summer,'18:00',18.3,754.0,74,?,positive
summer,'15:00',17.7,754.2,75,?,positive
summer,'12:00',16.8,754.3,79,?,positive
summer,'09:00',16.1,754.4,85,0.1,negative
summer,'06:00',14.3,754.2,90,?,negative
summer,'03:00',14.2,754.2,90,?,negative
summer,'00:00',13.4,754.3,89,?,negative
summer,'21:00',15.5,754.2,84,?,negative
summer,'18:00',18.9,753.8,66,?,positive
summer,'15:00',18.5,753.3,71,?,positive
summer,'12:00',18.5,752.1,69,?,positive
summer,'09:00',15.7,750.8,89,8,negative
summer,'06:00',13.8,749.6,89,?,negative
summer,'03:00',14.6,748.7,90,?,negative
summer,'00:00',14.3,747.8,91,?,negative
summer,'21:00',14.8,746.8,90,15,negative
summer,'18:00',15.6,746.3,90,?,negative
summer,'15:00',15.1,745.4,91,?,negative
summer,'12:00',14.9,743.6,91,?,negative
summer,'09:00',14.5,743.9,91,27,negative
summer,'06:00',14.1,744.9,91,?,negative
summer,'03:00',14.5,747.6,88,?,negative
summer,'00:00',15.2,750.9,75,?,positive
summer,'21:00',15.8,752.9,65,?,positive
summer,'18:00',18.3,754.4,53,?,positive
summer,'15:00',18.1,756.3,50,?,positive
summer,'12:00',16.9,757.6,54,?,positive
summer,'09:00',12.4,759.2,67,?,positive
summer,'06:00',11.2,760.4,72,?,positive
summer,'03:00',12.0,761.6,68,?,positive
summer,'00:00',13.5,762.3,67,?,positive
summer,'21:00',13.9,762.9,62,?,positive
summer,'18:00',17.1,763.9,45,?,positive
summer,'15:00',16.2,765.4,44,?,positive
summer,'12:00',14.9,766.7,48,?,positive
summer,'09:00',12.8,767.1,60,?,positive
summer,'06:00',11.6,767.0,63,?,positive
summer,'03:00',11.5,766.5,65,?,positive
summer,'00:00',11.4,765.8,62,?,positive
summer,'21:00',12.3,765.0,55,?,positive
summer,'18:00',14.9,764.0,48,?,positive
summer,'15:00',14.7,763.0,50,?,positive
summer,'12:00',13.0,761.6,69,?,positive
summer,'09:00',12.2,760.0,81,6,negative
summer,'06:00',12.1,758.0,93,?,negative
summer,'03:00',14.9,756.4,93,?,negative
summer,'00:00',15.9,755.8,93,?,negative
summer,'21:00',16.9,756.1,90,0.4,negative
summer,'18:00',17.8,756.9,83,?,negative
summer,'15:00',18.7,757.7,83,?,negative
summer,'12:00',19.3,758.7,78,?,positive
summer,'09:00',17.7,758.9,90,?,negative
summer,'06:00',16.9,759.2,93,?,negative
summer,'03:00',16.9,759.9,93,?,negative
summer,'00:00',17.1,760.6,91,?,negative
summer,'21:00',18.6,760.9,77,?,positive
summer,'18:00',21.4,760.6,61,?,positive
summer,'15:00',22.1,761.2,62,?,positive
summer,'12:00',19.9,761.7,60,?,positive
summer,'09:00',19.1,761.6,65,?,positive
summer,'06:00',15.5,761.2,84,?,negative
summer,'03:00',15.9,761.2,82,?,negative
summer,'00:00',17.7,761.3,74,?,positive
summer,'21:00',19.1,761.2,64,?,positive
summer,'18:00',22.9,760.8,51,?,positive
summer,'15:00',23.4,760.8,49,?,positive
summer,'12:00',22.3,761.6,56,?,positive
summer,'09:00',17.5,761.6,76,0.5,positive
summer,'06:00',15.1,761.9,94,?,negative
summer,'03:00',15.6,761.9,94,?,negative
summer,'00:00',16.8,762.1,93,?,negative
summer,'21:00',17.5,761.8,87,?,negative
summer,'18:00',18.2,761.7,78,?,positive
summer,'15:00',20.2,761.6,68,?,positive
summer,'12:00',20.9,761.7,59,?,positive
summer,'09:00',18.5,761.6,72,?,positive
summer,'06:00',14.7,761.6,86,?,negative
summer,'03:00',15.0,761.7,88,?,negative
summer,'00:00',17.0,762.0,78,?,positive
summer,'21:00',19.8,761.9,56,?,positive
summer,'18:00',22.9,762.2,50,?,positive
summer,'15:00',23.5,762.5,51,?,positive
summer,'12:00',?,763.3,?,?,?
summer,'09:00',18.7,763.4,69,?,positive
summer,'06:00',13.7,763.6,82,?,negative
summer,'03:00',15.1,764.0,82,?,negative
summer,'00:00',16.5,764.2,70,?,positive
summer,'21:00',18.7,764.2,59,?,positive
summer,'18:00',22.8,764.2,45,?,positive
summer,'15:00',22.7,765.0,48,?,positive
summer,'12:00',21.8,765.8,45,?,positive
summer,'09:00',18.0,766.9,73,?,positive
summer,'06:00',13.3,767.4,91,?,negative
summer,'03:00',14.3,768.0,88,?,negative
summer,'00:00',13.8,768.3,80,?,positive
summer,'21:00',15.5,768.6,67,?,positive
summer,'18:00',18.3,768.7,50,?,positive
summer,'15:00',19.2,769.3,50,?,positive
summer,'12:00',17.5,770.1,56,?,positive
summer,'09:00',14.0,769.9,63,?,positive
summer,'06:00',8.1,769.3,96,?,negative
summer,'03:00',8.5,768.9,96,?,negative
summer,'00:00',9.9,768.3,90,?,negative
summer,'21:00',13.2,767.7,63,?,positive
summer,'18:00',15.2,767.6,56,?,positive
summer,'15:00',15.7,767.3,52,?,positive
summer,'12:00',15.6,767.2,50,?,positive
summer,'09:00',14.3,767.2,55,?,positive
summer,'06:00',11.3,766.7,77,?,positive
summer,'03:00',11.5,766.3,77,?,positive
summer,'00:00',12.0,766.4,69,?,positive
summer,'21:00',12.6,765.9,69,?,positive
summer,'18:00',13.9,765.5,58,?,positive
summer,'15:00',13.8,765.6,61,?,positive
summer,'12:00',13.8,765.4,58,?,positive
summer,'09:00',12.7,765.2,67,?,positive
summer,'06:00',11.1,764.9,84,?,negative
summer,'03:00',11.3,764.7,84,?,negative
summer,'00:00',11.9,764.6,84,?,negative
summer,'21:00',11.7,764.4,92,1,negative
summer,'18:00',12.2,764.1,89,?,negative
summer,'15:00',12.8,764.1,79,?,positive
summer,'12:00',12.2,763.7,79,?,positive
summer,'09:00',10.2,763.4,87,0.1,negative
summer,'06:00',9.7,763.1,87,?,negative
summer,'03:00',9.3,762.8,93,?,negative
summer,'00:00',11.4,762.4,85,?,negative
summer,'21:00',13.0,761.7,73,?,positive
summer,'18:00',14.2,761.3,61,?,positive
summer,'15:00',13.7,761.0,61,?,positive
summer,'12:00',13.8,760.0,58,?,positive
summer,'09:00',12.3,758.7,69,?,positive
summer,'06:00',10.5,757.7,79,?,positive
summer,'03:00',11.1,756.8,78,?,positive
summer,'00:00',13.7,755.5,74,?,positive
summer,'21:00',15.9,753.9,78,16,positive
summer,'18:00',15.7,752.7,90,?,negative
summer,'15:00',18.3,752.0,75,?,positive
summer,'12:00',16.5,751.6,87,?,negative
summer,'09:00',17.4,751.4,75,4,positive
summer,'06:00',15.6,751.8,85,?,negative
summer,'03:00',15.8,751.8,85,?,negative
summer,'00:00',16.2,751.6,87,?,negative
summer,'21:00',16.6,750.6,91,28,negative
summer,'18:00',17.7,?,97,?,negative
summer,'15:00',22.3,751.1,84,?,negative
summer,'12:00',22.7,752.2,73,?,positive
summer,'09:00',21.3,752.8,77,0.1,positive
summer,'06:00',20.0,754.1,80,?,positive
summer,'03:00',21.3,755.8,74,?,positive
summer,'00:00',21.8,757.0,70,?,positive
summer,'21:00',22.6,758.6,65,0.1,positive
summer,'18:00',23.1,759.8,59,?,positive
summer,'15:00',23.3,760.4,58,?,positive
summer,'12:00',22.1,761.2,62,?,positive
summer,'09:00',19.5,761.3,68,0.1,positive
summer,'06:00',16.1,761.2,86,?,negative
summer,'03:00',16.5,761.2,85,?,negative
summer,'00:00',17.6,760.3,85,?,negative
summer,'21:00',18.3,760.0,80,1,positive
summer,'18:00',21.5,759.9,58,?,positive
summer,'15:00',22.3,759.8,58,?,positive
summer,'12:00',21.3,759.7,59,?,positive
summer,'09:00',18.7,759.1,78,?,positive
summer,'06:00',15.6,758.6,87,?,negative
summer,'03:00',16.0,758.3,83,?,negative
summer,'00:00',17.0,757.7,77,?,positive
summer,'21:00',18.9,757.4,79,?,positive
summer,'18:00',19.8,757.0,87,?,negative
summer,'15:00',22.3,756.5,76,?,positive
summer,'12:00',21.4,757.1,82,?,negative
summer,'09:00',21.3,757.5,74,?,positive
summer,'06:00',20.0,758.0,74,?,positive
summer,'03:00',20.1,759.0,64,?,positive
summer,'00:00',21.0,760.1,55,?,positive
summer,'21:00',23.4,760.9,44,?,positive
summer,'18:00',25.2,761.8,40,?,positive
summer,'15:00',25.3,763.0,40,?,positive
summer,'12:00',23.3,764.1,45,?,positive
summer,'09:00',20.4,764.5,59,?,positive
summer,'06:00',15.3,765.0,75,?,positive
summer,'03:00',16.9,765.2,67,?,positive
summer,'00:00',17.9,765.0,63,?,positive
summer,'21:00',18.9,765.2,53,?,positive
summer,'18:00',?,765.4,?,?,?
summer,'15:00',20.7,765.9,53,?,positive
summer,'12:00',19.9,765.7,56,?,positive
summer,'09:00',16.7,765.0,77,0.1,positive
summer,'06:00',14.7,764.2,88,?,negative
summer,'03:00',14.9,763.4,88,?,negative
summer,'00:00',14.4,762.8,84,?,negative
summer,'21:00',14.8,762.2,86,7,negative
summer,'18:00',13.6,762.0,92,?,negative
summer,'15:00',18.0,762.7,72,?,positive
summer,'12:00',20.5,762.6,77,?,positive
summer,'09:00',17.8,763.0,86,?,negative
summer,'06:00',16.4,762.7,90,?,negative
summer,'03:00',15.2,762.5,91,?,negative
summer,'00:00',16.5,762.2,82,?,negative
summer,'21:00',19.5,761.9,60,?,positive
summer,'18:00',20.9,761.6,57,?,positive
summer,'15:00',19.5,761.4,85,?,negative
summer,'12:00',22.7,760.4,73,?,positive
summer,'09:00',23.7,759.5,80,?,positive
summer,'06:00',20.7,759.3,91,?,negative
summer,'03:00',21.8,759.5,87,?,negative
summer,'00:00',25.2,759.7,69,?,positive
summer,'21:00',26.7,759.1,63,?,positive
summer,'18:00',31.7,759.1,48,?,negative
summer,'15:00',31.8,759.4,50,?,negative
summer,'12:00',30.1,759.5,56,?,negative
summer,'09:00',26.6,759.6,61,?,positive
summer,'06:00',23.7,759.7,75,?,positive
summer,'03:00',25.2,759.8,71,?,positive
summer,'00:00',27.3,759.9,64,?,positive
summer,'21:00',29.8,759.4,53,?,positive
summer,'18:00',32.4,759.2,47,?,negative
summer,'15:00',31.9,759.8,49,?,negative
summer,'12:00',28.9,760.3,61,?,positive
summer,'09:00',22.3,760.9,87,13,negative
summer,'06:00',20.2,760.8,92,?,negative
summer,'03:00',21.1,761.0,79,?,positive
summer,'00:00',21.0,761.6,74,?,positive
summer,'21:00',24.4,761.7,54,?,positive
summer,'18:00',27.6,761.9,44,?,positive
summer,'15:00',26.9,762.4,44,?,positive
summer,'12:00',25.8,763.1,47,?,positive
summer,'09:00',21.8,763.3,50,?,positive
summer,'06:00',16.5,763.3,74,?,positive
summer,'03:00',16.4,763.0,73,?,positive
summer,'00:00',18.5,763.0,62,?,positive
summer,'21:00',22.9,762.6,39,?,positive
summer,'18:00',25.0,762.5,39,?,positive
summer,'15:00',24.3,762.8,46,?,positive
summer,'12:00',23.8,762.7,49,?,positive
summer,'09:00',21.3,762.4,66,?,positive
summer,'06:00',17.3,761.7,87,?,negative
summer,'03:00',18.0,761.3,81,?,negative
summer,'00:00',19.6,760.6,53,?,positive
summer,'21:00',22.0,760.0,56,?,positive
summer,'18:00',25.5,760.1,46,?,positive
summer,'15:00',24.6,760.6,54,?,positive
summer,'12:00',21.5,761.0,63,?,positive
summer,'09:00',19.2,761.3,84,?,negative
summer,'06:00',17.6,762.1,92,?,negative
summer,'03:00',18.4,762.8,86,?,negative
summer,'00:00',20.7,763.0,74,?,positive
summer,'21:00',20.6,763.1,78,?,positive
summer,'18:00',21.8,763.7,70,?,positive
summer,'15:00',21.1,764.2,71,?,positive
summer,'12:00',19.4,764.5,79,?,positive
summer,'09:00',17.6,764.1,90,0.1,negative
summer,'06:00',16.7,764.0,93,?,negative
summer,'03:00',17.5,763.7,85,?,negative
summer,'00:00',16.8,763.8,94,?,negative
summer,'21:00',17.6,763.9,88,3,negative
summer,'18:00',16.7,763.8,98,?,negative
summer,'15:00',16.9,763.6,91,?,negative
summer,'12:00',16.9,763.0,91,?,negative
summer,'09:00',15.9,762.3,97,2,negative
summer,'06:00',15.2,761.8,96,?,negative
summer,'03:00',15.1,762.0,94,?,negative
summer,'00:00',15.1,762.2,90,?,negative
summer,'21:00',14.9,762.2,90,2,negative
summer,'18:00',14.2,763.7,91,?,negative
summer,'15:00',16.2,764.0,81,?,negative
summer,'12:00',17.7,764.2,70,?,positive
summer,'09:00',14.9,764.2,72,?,positive
summer,'06:00',14.0,764.6,72,?,positive
summer,'03:00',13.5,764.2,80,?,positive
summer,'00:00',15.0,764.1,79,?,positive
summer,'21:00',16.9,763.5,62,?,positive
summer,'18:00',18.2,763.0,57,?,positive
summer,'15:00',19.1,762.3,60,?,positive
summer,'12:00',18.1,761.5,73,?,positive
summer,'09:00',16.9,760.6,78,0.1,positive
summer,'06:00',14.8,759.4,91,?,negative
summer,'03:00',14.8,758.0,83,?,negative
summer,'00:00',16.5,757.5,84,?,negative
summer,'21:00',17.3,756.9,68,1,positive
summer,'18:00',19.3,756.0,73,?,positive
summer,'15:00',18.8,755.2,81,?,negative
summer,'12:00',20.8,754.9,50,?,positive
summer,'09:00',17.4,754.0,88,?,negative
summer,'06:00',15.3,753.2,94,?,negative
summer,'03:00',15.5,752.2,90,?,negative
summer,'00:00',16.6,751.5,76,?,positive
summer,'21:00',18.6,750.1,70,?,positive
summer,'18:00',18.9,749.2,67,?,positive
summer,'15:00',19.5,748.4,69,?,positive
summer,'12:00',19.1,747.8,67,?,positive
summer,'09:00',16.3,747.3,86,?,negative
summer,'06:00',13.9,747.2,84,?,negative
summer,'03:00',14.9,747.4,76,?,positive
summer,'00:00',15.9,747.5,74,?,positive
summer,'21:00',16.9,748.0,77,1,positive
summer,'18:00',18.6,747.8,69,?,positive
summer,'15:00',16.7,747.8,75,?,positive
summer,'12:00',15.6,747.2,85,?,negative
summer,'09:00',14.2,746.3,96,16,negative
summer,'06:00',14.0,745.6,96,?,negative
summer,'03:00',13.8,746.3,93,?,negative
summer,'00:00',13.6,748.0,88,?,negative
summer,'21:00',14.2,749.0,87,4,negative
summer,'18:00',13.3,750.2,92,?,negative
summer,'15:00',14.2,750.8,77,?,positive
summer,'12:00',16.0,751.4,70,?,positive
summer,'09:00',15.2,751.3,81,?,negative
summer,'06:00',13.3,751.8,89,?,negative
summer,'03:00',13.6,752.6,86,?,negative
summer,'00:00',15.1,752.9,84,?,negative
summer,'21:00',16.5,753.3,76,0.1,positive
summer,'18:00',18.9,753.2,64,?,positive
summer,'15:00',18.7,753.0,66,?,positive
summer,'12:00',17.4,752.9,72,?,positive
summer,'09:00',15.2,752.6,85,4,negative
summer,'06:00',13.7,752.2,87,?,negative
summer,'03:00',14.4,752.2,82,?,negative
summer,'00:00',14.7,752.1,90,?,negative
summer,'21:00',15.7,752.1,87,4,negative
summer,'18:00',15.5,751.7,83,?,negative
summer,'15:00',15.7,750.7,87,?,negative
summer,'12:00',16.5,749.6,85,?,negative
summer,'09:00',15.6,748.3,88,0.3,negative
summer,'06:00',15.5,748.7,86,?,negative
summer,'03:00',16.0,749.1,81,?,negative
summer,'00:00',16.9,749.1,77,?,positive
summer,'21:00',19.0,749.1,68,2,positive
summer,'18:00',17.3,?,87,?,negative
summer,'15:00',19.5,750.2,73,?,positive
summer,'12:00',17.7,751.2,81,?,negative
summer,'09:00',16.9,752.6,82,?,negative
summer,'06:00',15.4,753.7,89,?,negative
summer,'03:00',16.1,754.8,87,?,negative
summer,'00:00',16.8,755.6,81,?,negative
summer,'21:00',17.5,756.1,67,0.7,positive
summer,'18:00',19.3,756.8,53,?,positive
summer,'15:00',19.5,756.9,62,?,positive
summer,'12:00',20.0,756.8,58,?,positive
summer,'09:00',16.9,756.4,67,?,positive
summer,'06:00',14.3,755.2,87,?,negative
summer,'03:00',15.2,754.5,86,?,negative
summer,'00:00',16.3,753.8,83,?,negative
summer,'21:00',18.0,753.2,73,6,positive
summer,'18:00',17.5,752.4,81,?,negative
summer,'15:00',17.1,752.4,91,?,negative
summer,'12:00',18.4,752.1,90,?,negative
summer,'09:00',19.1,752.0,90,0.9,negative
summer,'06:00',19.7,752.2,75,?,positive
summer,'03:00',19.9,753.4,72,?,positive
summer,'00:00',20.4,754.6,73,?,positive
summer,'21:00',24.0,755.8,53,?,positive
summer,'18:00',25.2,756.2,41,?,positive
summer,'15:00',26.4,757.6,42,?,positive
summer,'12:00',24.7,758.6,42,?,positive
summer,'09:00',20.3,758.8,62,?,positive
summer,'06:00',16.3,758.7,81,?,negative
summer,'03:00',16.7,758.8,82,?,negative
summer,'00:00',18.6,758.7,76,?,positive
summer,'21:00',19.9,758.2,65,?,positive
summer,'18:00',21.2,757.9,57,?,positive
summer,'15:00',22.4,757.6,58,?,positive
summer,'12:00',22.6,757.3,60,?,positive
summer,'09:00',20.5,757.2,68,?,positive
summer,'06:00',19.9,757.1,70,?,positive
summer,'03:00',17.7,757.1,83,?,negative
summer,'00:00',20.8,757.4,65,?,positive
summer,'21:00',23.0,756.9,54,0.1,positive
summer,'18:00',23.7,756.7,55,?,positive
summer,'15:00',24.9,756.1,57,?,positive
summer,'12:00',24.8,755.8,57,?,positive
